"Time","Ig:Measured current","Iinductor:Measured current","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
0.0018199999999999484,19.027855233329944,19.027855233329944,9.7599987325828259,90.220973412183838,9.7599987325828259
0.0018200000000000002,0,19.027855233797514,9.7599987325876292,-9.7599987325876292,9.7599987325876292
0.0018236000000000003,0,15.462098214565431,10.024591491842498,-10.024591491842498,10.024591491842498
0.0018272000000000002,0,11.825859502523954,10.152382350849511,-10.152382350849511,10.152382350849511
0.0018308000000000003,0,8.1682891159436277,10.146520969069718,-10.146520969069718,10.146520969069718
0.0018344000000000001,0,4.5364039144056996,10.011760053253209,-10.011760053253209,10.011760053253209
0.001837999999999948,0,0.9750875988530936,9.7544553574436961,-9.7544553574436961,9.7544553574436961
0.0018380000000000002,0.97508759880211926,0.97508759880211926,9.7544553574391077,90.244569554962084,9.7544553574391077
0.0018384000000000002,4.5854034688440333,4.5854034688440333,9.7266187281236647,90.268795868407494,9.7266187281236647
0.0018388000000000002,8.1963976768771474,8.1963976768771474,9.713307187454614,90.278496414868513,9.713307187454614
0.0018392,11.807490276273741,11.807490276273741,9.7144642920491897,90.273728217674531,9.7144642920491897
0.0018396,15.41810373362835,15.41810373362835,9.7300315302645579,90.254550366001808,9.7300315302645579
0.0018399999999999478,19.027662928286276,19.027662928286276,9.7599483221929848,90.221024014878736,9.7599483221929848
0.0018400000000000001,0,19.027662928757756,9.7599483221978272,-9.7599483221978272,9.7599483221978272
0.0018436000000000001,0,15.461924928224141,10.024536396920883,-10.024536396920883,10.024536396920883
0.0018472,0,11.825706765379193,10.152323437487201,-10.152323437487201,10.152323437487201
0.0018508000000000001,0,8.1681581410911015,10.146459122052038,-10.146459122052038,10.146459122052038
0.0018544,0,4.5362955971720265,10.011696163505411,-10.011696163505411,10.011696163505411
0.0018579999999999472,0,0.97500251642972557,9.7543903094767384,-9.7543903094767384,9.7543903094767384
0.0018580000000000001,0.9750025163781153,0.9750025163781153,9.7543903094720932,90.24463468801153,9.7543903094720932
0.0018584000000000001,4.5853209932215062,4.5853209932215062,9.726553605384586,90.26886107362219,9.726553605384586
0.0018588000000000001,8.1963178107283294,8.1963178107283294,9.7132420006538194,90.27856168153545,9.7132420006538194
0.0018592000000000001,11.807413021842967,11.807413021842967,9.7143990518640795,90.273793535114081,9.7143990518640795
0.0018596000000000001,15.418029092733494,15.418029092733494,9.7299662473380248,90.254615723569245,9.7299662473380248
0.0018599999999999472,19.027590902314316,19.027590902314316,9.7598830071317817,90.221089401965898,9.7598830071317817
0.0018600000000000001,0,19.027590902791669,9.7598830071366844,-9.7598830071366844,9.7598830071366844
0.0018636000000000002,0,15.461876410854916,10.024471262926991,-10.024471262926991,10.024471262926991
0.0018672000000000001,0,11.825681542111106,10.152259306223973,-10.152259306223973,10.152259306223973
0.0018708000000000002,0,8.1681557058894629,10.146396773538568,-10.146396773538568,10.146396773538568
0.0018744,0,4.5363151734354368,10.011636327903174,-10.011636327903174,10.011636327903174
0.0018779999999999468,0,0.97504307796274148,9.7543336588763374,-9.7543336588763374,9.7543336588763374
0.0018780000000000001,0.97504307791070843,0.97504307791070843,9.7543336588716549,90.244691298050441,9.7543336588716549
0.0018784000000000001,4.5853638112836617,4.5853638112836617,9.7264973473683298,90.26891728882039,9.7264973473683298
0.0018788000000000001,8.1963628693782375,8.1963628693782375,9.7131861426308905,90.278617494499727,9.7131861426308905
0.0018792000000000001,11.807460304844948,11.807460304844948,9.7143436011498068,90.273848938545342,9.7143436011498068
0.0018796000000000002,15.418078583561817,15.418078583561817,9.7299112111531496,90.254670710263284,9.7299112111531496
0.0018799999999999468,19.027642584153099,19.027642584153099,9.759828392601646,90.221143964814203,9.759828392601646
0.0018800000000000002,0,19.027642584634364,9.7598283926065896,-9.7598283926065896,9.7598283926065896
0.0018836000000000002,0,15.461947033924936,10.024420748702067,-10.024420748702067,10.024420748702067
0.0018872000000000001,0,11.825769538758866,10.152213389510528,-10.152213389510528,10.152213389510528
0.0018908000000000002,0,8.1682593403159789,10.146355875109935,-10.146355875109935,10.146355875109935
0.0018944000000000001,0,4.5364325727782635,10.011600790319454,-10.011600790319454,10.011600790319454
0.0018979999999999462,0,0.97517226338253593,9.7543037447042096,-9.7543037447042096,9.7543037447042096
0.0018980000000000002,0.9751722633298705,0.9751722633298705,9.7543037446994703,90.244721083037206,9.7543037446994703
0.0018984000000000002,4.5854941753360539,4.5854941753360539,9.7264680706860442,90.268946435138616,9.7264680706860442
0.0018988000000000002,8.1964943864750772,8.1964943864750772,9.7131575055476702,90.278646000065862,9.7131575055476702
0.0018992000000000002,11.807592949316328,11.807592949316328,9.7143156056640745,90.273876801386606,9.7143156056640745
0.0018996000000000002,15.418212329661129,15.418212329661129,9.7298838591527286,90.254697928517615,9.7298838591527286
0.0018999999999999462,19.027777406055602,19.027777406055602,9.7598016858638452,90.221170536730099,9.7598016858638452
0.0019000000000000002,0,19.027777406542732,9.7598016858688492,-9.7598016858688492,9.7598016858688492
0.0019036000000000003,0,15.462090417294988,10.024399912706127,-10.024399912706127,10.024399912706127
0.0019072000000000002,0,11.82591935796836,10.152198481549108,-10.152198481549108,10.152198481549108
0.0019108000000000003,0,8.1684134615498873,10.146346874365481,-10.146346874365481,10.146346874365481
0.0019144000000000001,0,4.5365888824939109,10.011597601973829,-10.011597601973829,10.011597601973829
0.0019179999999999458,0,0.97532869677517198,9.7543062040484134,-9.7543062040484134,9.7543062040484134
0.0019180000000000002,0.97532869672208378,0.97532869672208378,9.754306204043635,90.244718467259645,9.754306204043635
0.0019184000000000002,4.5856504918008385,4.5856504918008385,9.7264711444708869,90.268943205037317,9.7264711444708869
0.0019188000000000002,8.1966505614990659,8.1966505614990659,9.7131611908045592,90.278642158633943,9.7131611908045592
0.0019192000000000002,11.807748958507609,11.807748958507609,9.7143198993386051,90.273872351702892,9.7143198993386051
0.0019196000000000003,15.418368148752629,15.418368148752629,9.7298887581055702,90.254692873745682,9.7298887581055702
0.0019199999999999456,19.027933010902576,19.027933010902576,9.7598071868715266,90.22116488011757,9.7598071868715266
0.0019200000000000003,0,19.027933011395579,9.759807186876591,-9.759807186876591,9.759807186876591
0.0019236000000000004,0,15.462243085466575,10.024410675247529,-10.024410675247529,10.024410675247529
0.0019272000000000002,0,11.826067252393226,10.152214182738829,-10.152214182738829,10.152214182738829
0.0019308000000000003,0,8.1685548707744058,10.146367139221915,-10.146367139221915,10.146367139221915
0.0019344000000000002,0,4.5367222370157627,10.011622010909054,-10.011622010909054,10.011622010909054
0.0019379999999999452,0,0.97545258538346147,9.7543343003582006,-9.7543343003582006,9.7543343003582006
0.0019380000000000003,0.97545258532973733,0.97545258532973733,9.7543343003533654,90.2446902470613,9.7543343003533654
0.0019384000000000003,4.5857732439998173,4.5857732439998173,9.7264996209197498,90.268914605836244,9.7264996209197498
0.0019388000000000003,8.1967721622511345,8.1967721622511345,9.7131900413083585,90.278613186529384,9.7131900413083585
0.0019392000000000001,11.807869393019232,11.807869393019232,9.7143491177778891,90.27384301282909,9.7143491177778891
0.0019396000000000001,15.418487402476289,15.418487402476289,9.7299183383267511,90.254663174270775,9.7299183383267511
0.001939999999999945,19.028051069534218,19.028051069534218,9.7598371226879639,90.221134826242505,9.7598371226879639
0.0019400000000000001,0,19.028051070031132,9.7598371226930691,-9.7598371226930691,9.7598371226930691
0.0019436000000000002,0,15.462349825302178,10.024443529137381,-10.024443529137381,10.024443529137381
0.0019472000000000001,0,11.826161716671185,10.152249433832724,-10.152249433832724,10.152249433832724
0.0019508000000000001,0,8.1686362938323693,10.146404254113907,-10.146404254113907,10.146404254113907
0.0019544000000000002,0,4.5367900449718359,10.011660451287318,-10.011660451287318,10.011660451287318
0.0019579999999999446,0,0.97550639682173568,9.7543735306357959,-9.7543735306357959,9.7543735306357959
0.0019580000000000001,0.97550639676758522,0.97550639676758522,9.7543735306309234,90.244650962972315,9.7543735306309234
0.0019584000000000003,4.5858254829832443,4.5858254829832443,9.7265389062654375,90.268875268251577,9.7265389062654375
0.0019588000000000001,8.196822826770445,8.196822826770445,9.7132293752209922,90.278573801952234,9.7132293752209922
0.0019592000000000004,11.807918481324508,11.807918481324508,9.714388493774738,90.273803587743942,9.714388493774738
0.0019596000000000001,15.418534913076588,15.418534913076588,9.7299577499444911,90.254623715142429,9.7299577499444911
0.0019599999999999449,19.028097001192833,19.028097001192833,9.7598765634835942,90.221095339515216,9.7598765634835942
0.0019600000000000004,0,19.028097001693663,9.7598765634887386,-9.7598765634887386,9.7598765634887386
0.0019636000000000002,0,15.462381545591047,10.024482946640815,-10.024482946640815,10.024482946640815
0.0019672000000000005,0,11.82617932485986,10.152288327742054,-10.152288327742054,10.152288327742054
0.0019708000000000004,0,8.1686400668893384,10.146442148367679,-10.146442148367679,10.146442148367679
0.0019744000000000007,0,4.5367804251916635,10.011696899134977,-10.011696899134977,10.011696899134977
0.0019779999999999442,0,0.97548397945698184,9.7544081197082555,-9.7544081197082555,9.7544081197082555
0.0019780000000000006,0.97548397940198583,0.97548397940198583,9.7544081197033066,90.244616396317298,9.7544081197033066
0.0019784000000000004,4.5858016875686705,4.5858016875686705,9.7265732650120089,90.268840933300424,9.7265732650120089
0.0019788000000000002,8.196797662666313,8.196797662666313,9.7132634990786588,90.278539703258673,9.7132634990786588
0.0019792000000000004,11.807891958071277,11.807891958071277,9.7144223782363515,90.273769729805579,9.7144223782363515
0.0019796000000000002,15.418507040393482,15.418507040393482,9.7299913905593343,90.254590102400272,9.7299913905593343
0.0019799999999999436,19.028067788967743,19.028067788967743,9.7599099558577826,90.221061976353255,9.7599099558577826
0.00198,0,19.028067789476395,9.7599099558630087,-9.7599099558630087,9.7599099558630087
0.0019835999999999999,0,15.462340737071116,10.024513916241872,-10.024513916241872,10.024513916241872
0.0019871999999999997,0,11.826127848915295,10.152316566518921,-10.152316566518921,10.152316566518921
0.0019908,0,8.168578956821106,10.146467394114376,-10.146467394114376,10.146467394114376
0.0019943999999999999,0,4.5367108000061478,10.011718936687526,-10.011718936687526,10.011718936687526
0.001997999999999943,0,0.97540702514887911,9.7544267821417154,-9.7544267821417154,9.7544267821417154
0.0019979999999999998,0.97540702509346033,0.97540702509346033,9.7544267821367274,90.244597810838172,9.7544267821367274
0.0019984,4.5857239975161654,4.5857239975161654,9.7265915442677215,90.268822731734758,9.7265915442677215
0.0019987999999999998,8.1967192522538159,8.1967192522538159,9.7132813937799316,90.278521886967809,9.7132813937799316
0.0019992,11.80781284273589,11.80781284273589,9.7144398870734747,90.273752300083785,9.7144398870734747
0.0019995999999999998,15.418427235622739,15.418427235622739,9.7300085122895492,90.254573060474826,9.7300085122895492
0.0019999999999999432,19.027987310293014,19.027987310293014,9.7599266893051677,90.221045323384544,9.7599266893051677
0.002,0,19.027987310805578,9.7599266893104328,-9.7599266893104328,9.7599266893104328
0.0020035999999999999,0,15.46225486854323,10.024527112298312,-10.024527112298312,10.024527112298312
0.0020071999999999998,0,11.826037872796437,10.152326182508414,-10.152326182508414,10.152326182508414
0.0020108000000000001,0,8.1684861632109556,10.146473434816205,-10.146473434816205,10.146473434816205
0.0020144,0,4.5366164694865745,10.011721451942886,-10.011721451942886,10.011721451942886
0.0020179999999999426,0,0.97531241143294878,9.7544258644604298,-9.7544258644604298,9.7544258644604298
0.0020179999999999998,0.97531241137710722,0.97531241137710722,9.7544258644554045,90.244598823133217,9.7544258644554045
0.0020184000000000001,4.5856294317752351,4.5856294317752351,9.7265902526416728,90.268824117926556,9.7265902526416728
0.0020187999999999998,8.1966247494097697,8.1966247494097697,9.7132797299232934,90.278523645327297,9.7132797299232934
