"Time","Ig:Measured current","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
0,0,0,0,0
1.9999999999999999e-07,0,0,0,0
3.9999999999999998e-07,0,0,0,0
5.9999999999999997e-07,0,0,0,0
7.9999999999999996e-07,0,0,0,0
9.9999999999999995e-07,0,0,0,0
1.8000000000000001e-06,0,0,0,0
2.6000000000000005e-06,0,0,0,0
3.4000000000000005e-06,0,0,0,0
3.9999999999999414e-06,0,0,0,0
4.00000000000006e-06,0,0,100,0
4.2000000000000479e-06,1.9801328659539195,1.9801328659539195,98.019867134046081,1.9801328659539195
4.4000000000000358e-06,3.9210564316630201,3.9210564316630201,96.078943568336982,3.9210564316630201
4.6000000000000246e-06,5.8235468881962449,5.8235468881962449,94.176453111803752,5.8235468881962449
4.8000000000000125e-06,7.6883654123535967,7.6883654123535967,92.311634587646409,7.6883654123535967
4.9999999999998581e-06,9.5162581666648389,9.5162581666648389,90.483741833335159,9.5162581666648389
5.0000000000000004e-06,9.5162581666661268,9.5162581666661268,90.48374183333388,9.5162581666661268
6.0000000000000002e-06,18.127695516837928,18.127695516837928,81.872304483162068,18.127695516837928
6.0000000000001984e-06,0,18.127695516839552,-18.127695516839552,18.127695516839552
7.1193873098759646e-06,0,16.207671061703394,-16.207671061703394,16.207671061703394
8.2387746197517309e-06,0,14.490981195205377,-14.490981195205377,14.490981195205377
9.3581619296274955e-06,0,12.956456741679116,-12.956456741679116,12.956456741679116
1.0477549239503262e-05,0,11.584700887618926,-11.584700887618926,11.584700887618926
1.1596936549379028e-05,0,10.358089181679819,-10.358089181679819,10.358089181679819
1.2277549239503222e-05,0,9.6765490467185344,-9.6765490467185344,9.6765490467185344
1.2958161929627419e-05,0,9.0398530762605418,-9.0398530762605418,9.0398530762605418
1.3638774619751613e-05,0,8.4450641557257633,-8.4450641557257633,8.4450641557257633
1.4319387309875808e-05,0,7.8894189259047325,-7.8894189259047325,7.8894189259047325
1.4999999999999575e-05,0,7.3703277829589116,-7.3703277829589116,7.3703277829589116
1.5000000000000002e-05,0,7.3703277829585963,-7.3703277829585963,7.3703277829585963
1.6000000000000003e-05,0,6.6688855717148874,-6.6688855717148874,6.6688855717148874
1.7000000000000003e-05,0,6.0341961559742483,-6.0341961559742483,6.0341961559742483
1.8e-05,0,5.4599862022835826,-5.4599862022835826,5.4599862022835826
1.9000000000000001e-05,0,4.9404746097881311,-4.9404746097881311,4.9404746097881311
1.9999999999999432e-05,0,4.47037251023173,-4.47037251023173,4.47037251023173
2.0000000000000002e-05,0,4.470372510231476,-4.470372510231476,4.470372510231476
2.1000000000000002e-05,0,4.0449222356982153,-4.0449222356982153,4.0449222356982153
2.2000000000000003e-05,0,3.6599599653332349,-3.6599599653332349,3.6599599653332349
2.3e-05,0,3.3116806936819509,-3.3116806936819509,3.3116806936819509
2.4000000000000001e-05,0,2.9965779723066506,-2.9965779723066506,2.9965779723066506
2.4000000000000712e-05,2.9965779723064374,2.9965779723064374,97.00342202769356,2.9965779723064374
2.4200000000000571e-05,4.9173746129755429,4.9173746129755429,95.08262538702445,4.9173746129755429
2.4400000000000427e-05,6.8001368906541106,6.8001368906541106,93.199863109345884,6.8001368906541106
2.4600000000000286e-05,8.645617737240487,8.645617737240487,91.354382262759515,8.645617737240487
2.4800000000000142e-05,10.454555520278355,10.454555520278355,89.545444479721652,10.454555520278355
2.499999999999929e-05,12.227674042950472,12.227674042950472,87.772325957049532,12.227674042950472
2.5000000000000001e-05,12.227674042956718,12.227674042956718,87.772325957043279,12.227674042956718
