"Time","Ig:Measured current","<undefined>","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
0.0018540000000000002,386.493684242928,0,200.3658562914035,99.613506315757078,200.3658562914035
0.001856,406.41439336876448,0,196.39834670759549,99.593585606631237,196.39834670759549
0.0018580000000000001,426.33111875116344,0,192.50939928015919,99.573668881248835,192.50939928015919
0.0018599999999999472,446.24386118626717,0,188.69745793989441,99.553756138813739,188.69745793989441
0.0018600000000000001,446.24386118679388,0,188.69745793979456,-88.69745793979456,188.69745793979456
0.0018620000000000002,428.00440579766956,0,193.61768385028776,-93.617683850287762,193.61768385028776
0.0018640000000000002,408.82762165359298,0,198.06986136053015,-98.069861360530155,198.06986136053015
0.001866,388.80819946153883,0,202.04559116202677,-102.04559116202677,202.04559116202677
0.0018680000000000001,368.04188650969104,0,205.53856305100365,-105.53856305100365,205.53856305100365
0.001869999999999947,346.62548666801951,0,208.54455592833463,-108.54455592833463,208.54455592833463
0.0018700000000000001,346.62548666744283,0,208.54455592840799,99.653374513332551,208.54455592840799
0.0018720000000000002,366.55416863548368,0,204.41509663631166,99.633445831364511,204.41509663631166
0.0018740000000000002,386.47886526567794,0,200.36740620529355,99.613521134734327,200.36740620529355
0.0018760000000000001,406.39957735501355,0,196.39986593113576,99.593600422644982,196.39986593113576
0.0018780000000000001,426.31630570031894,0,192.51088842106088,99.573683694299675,192.51088842106088
0.0018799999999999468,446.22905109773228,0,188.69891759383273,99.553770948902269,188.69891759383273
0.0018800000000000002,446.22905109826331,0,188.69891759373206,-88.698917593732062,188.69891759373206
0.0018820000000000002,427.98933628558024,0,193.61881865445031,-93.618818654450308,193.61881865445031
0.0018840000000000003,408.81235751275068,0,198.07067325521572,-98.070673255215723,198.07067325521572
0.0018860000000000001,388.79280497557301,0,202.04608333084437,-102.04608333084437,202.04608333084437
0.0018880000000000001,368.02642520878999,0,205.5387398783231,-105.5387398783231,205.5387398783231
0.0018899999999999464,346.61002108667242,0,208.54442295673533,-108.54442295673533,208.54442295673533
0.0018900000000000002,346.61002108608875,0,208.54442295680957,99.653389978913907,208.54442295680957
0.0018920000000000002,366.53870614693653,0,204.41496629772757,99.63346129385306,204.41496629772757
0.0018940000000000003,386.46340586931933,0,200.36727844758656,99.613536594130679,200.36727844758656
0.0018960000000000001,406.38412105022496,0,196.39974070320073,99.593615878949777,196.39974070320073
0.0018980000000000002,426.3008524864822,0,192.51076567280487,99.573699147513523,192.51076567280487
0.0018999999999999462,446.2136009742228,0,188.69879727615614,99.553786399025782,188.69879727615614
0.0019000000000000002,446.21360097476031,0,188.69879727605425,-88.69879727605425,188.69879727605425
0.0019020000000000003,427.97394065927494,0,193.61839522501933,-93.618395225019327,193.61839522501933
0.0019040000000000003,408.79707625310687,0,198.06995439264423,-98.069954392644235,198.06995439264423
0.0019060000000000001,388.77769631193797,0,202.04507773430268,-102.04507773430268,202.04507773430268
0.0019080000000000002,368.01154553929393,0,205.53745720851086,-105.53745720851086,205.53745720851086
0.001909999999999946,346.5954247871324,0,208.54287377685245,-108.54287377685245,208.54287377685245
0.0019100000000000002,346.59542478654402,0,208.54287377692728,99.653404575213457,208.54287377692728
0.0019120000000000003,366.52411276635985,0,204.41344779366528,99.633475887233644,204.41344779366528
0.0019140000000000003,386.44881540712686,0,200.36579001192169,99.613551184592879,200.36579001192169
0.0019160000000000002,406.3695335058332,0,196.39828174053525,99.593630466494162,196.39828174053525
0.0019180000000000002,426.28626785930766,0,192.50933559953282,99.573713732140689,192.50933559953282
0.0019199999999999456,446.1990192636755,0,188.69739552023213,99.553800980736327,188.69739552023213
0.0019200000000000003,446.19901926421949,0,188.69739552012902,-88.697395520129021,188.69739552012902
0.0019220000000000003,427.95966529581074,0,193.6167354445376,-93.616735444537596,193.6167354445376
0.0019240000000000004,408.7831576840328,0,198.06804826788692,-98.068048267886923,198.06804826788692
0.0019260000000000002,388.76418256883602,0,202.04293769197346,-102.04293769197346,202.04293769197346
0.0019280000000000002,367.99848210597787,0,205.53509635454802,-105.53509635454802,205.53509635454802
0.0019299999999999454,346.58285446761852,0,208.54030582923974,-108.54030582923974,208.54030582923974
0.0019300000000000003,346.58285446702303,0,208.54030582931549,99.653417145532984,208.54030582931549
0.0019320000000000003,366.51154496065095,0,204.41093069482821,99.633488455039355,204.41093069482821
0.0019340000000000002,386.43625011472733,0,200.36332275498503,99.613563749885273,200.36332275498503
0.0019360000000000002,406.35697072624043,0,196.39586333855695,99.593643029273764,196.39586333855695
0.0019380000000000001,426.27370759201915,0,192.50696508511734,99.573726292407983,192.50696508511734
0.001939999999999945,446.18646150818449,0,188.69507194514588,99.553813538491809,188.69507194514588
0.0019400000000000001,446.1864615087328,0,188.69507194504195,-88.695071945041946,188.69507194504195
0.0019420000000000001,427.94759227955143,0,193.61421396774421,-93.614213967744206,193.61421396774421
0.0019440000000000002,408.77160760301479,0,198.06534279040122,-98.065342790401218,198.06534279040122
0.001946,388.75319078659049,0,202.04006256976868,-102.04006256976868,202.04006256976868
0.0019480000000000001,367.98808108172125,0,205.53206633074726,-105.53206633074726,205.53206633074726
0.0019499999999999446,346.57307368442753,0,208.53713596630615,-108.53713596630615,208.53713596630615
0.0019500000000000001,346.57307368382504,0,208.53713596638278,99.653426926316172,208.53713596638278
0.0019520000000000002,366.50176613341483,0,204.40782359939308,99.63349823386659,204.40782359939308
0.001954,386.42647324306199,0,200.36027718416639,99.613573526756937,200.36027718416639
0.0019560000000000003,406.34719580975479,0,196.39287807407791,99.593652804190242,196.39287807407791
0.0019580000000000005,426.26393463032218,0,192.5040389328293,99.573736065369673,192.5040389328293
0.0019599999999999449,446.17669050088097,0,188.69220373455337,99.553823309499123,188.69220373455337
0.0019600000000000004,446.1766905014336,0,188.69220373444864,-88.69220373444864,188.69220373444864
0.0019620000000000002,427.93840825028514,0,193.61121485965432,-93.611214859654325,193.61121485965432
0.0019640000000000005,408.76303528622304,0,198.06222724984741,-98.06222724984741,198.06222724984741
0.0019660000000000003,388.74525199854537,0,202.03684523736376,-102.03684523736376,202.03684523736376
0.0019680000000000006,367.98079470440661,0,205.52876196047612,-105.52876196047612,205.52876196047612
0.0019699999999999445,346.56645564942528,0,208.53375936331705,-108.53375936331705,208.53375936331705
