,t,Vinj_9V,Vdd_9V
16901,3.5000000000000004e-06,0.005879999999999998,1.6800000000000002
16902,3.5040000000000002e-06,0.005679999999999998,1.6799999999999997
16903,3.5040000000000002e-06,0.005559999999999998,1.6799999999999997
16904,3.5060000000000004e-06,0.005599999999999998,1.6800000000000002
16905,3.5100000000000003e-06,0.005519999999999998,1.688
16906,3.5100000000000003e-06,0.0053599999999999984,1.688
16907,3.514e-06,0.005479999999999999,1.688
16908,3.5160000000000003e-06,0.005479999999999998,1.688
16909,3.5160000000000003e-06,0.005519999999999999,1.6960000000000002
16910,3.52e-06,0.005479999999999998,1.704
16911,3.5220000000000003e-06,0.005599999999999998,1.7119999999999997
16912,3.5220000000000003e-06,0.005759999999999998,1.7120000000000002
16913,3.526e-06,0.005799999999999998,1.72
16914,3.5280000000000004e-06,0.005759999999999998,1.7280000000000002
16915,3.5280000000000004e-06,0.005879999999999998,1.7280000000000002
16916,3.5320000000000002e-06,0.0060399999999999985,1.736
16917,3.5340000000000004e-06,0.006119999999999998,1.7440000000000002
16918,3.5340000000000004e-06,0.006079999999999998,1.752
16919,3.5380000000000003e-06,0.006079999999999998,1.752
16920,3.5380000000000003e-06,0.006279999999999998,1.752
16921,3.5400000000000004e-06,0.006279999999999998,1.752
16922,3.5440000000000003e-06,0.0063199999999999975,1.7600000000000002
16923,3.5440000000000003e-06,0.0063199999999999975,1.7600000000000002
16924,3.548e-06,0.006359999999999998,1.7600000000000002
16925,3.5500000000000003e-06,0.006439999999999999,1.7599999999999998
16926,3.5500000000000003e-06,0.006479999999999998,1.7599999999999998
16927,3.554e-06,0.006359999999999998,1.7600000000000002
16928,3.5560000000000003e-06,0.006199999999999999,1.7600000000000002
16929,3.5560000000000003e-06,0.006199999999999998,1.7600000000000002
16930,3.5600000000000002e-06,0.006399999999999999,1.7600000000000002
16931,3.5620000000000004e-06,0.006199999999999998,1.7600000000000002
16932,3.5620000000000004e-06,0.006359999999999999,1.7600000000000002
16933,3.5660000000000002e-06,0.006599999999999999,1.7599999999999998
16934,3.5680000000000004e-06,0.006599999999999997,1.7599999999999998
16935,3.5680000000000004e-06,0.006479999999999998,1.7600000000000002
16936,3.5720000000000003e-06,0.006639999999999998,1.7600000000000002
16937,3.5720000000000003e-06,0.0066799999999999984,1.7600000000000002
16938,3.5740000000000004e-06,0.006839999999999997,1.7600000000000002
16939,3.5780000000000003e-06,0.006799999999999999,1.7600000000000002
16940,3.5780000000000003e-06,0.0066399999999999975,1.7600000000000002
16941,3.582e-06,0.0067199999999999985,1.7599999999999998
16942,3.5840000000000003e-06,0.006519999999999998,1.7599999999999998
16943,3.5840000000000003e-06,0.006239999999999998,1.7600000000000002
16944,3.588e-06,0.006199999999999998,1.7600000000000002
16945,3.5900000000000004e-06,0.0063199999999999975,1.7600000000000002
16946,3.5900000000000004e-06,0.006159999999999998,1.7600000000000002
16947,3.5940000000000002e-06,0.005919999999999997,1.7600000000000002
16948,3.5960000000000004e-06,0.005919999999999998,1.7600000000000002
16949,3.5960000000000004e-06,0.006199999999999999,1.768
16950,3.6000000000000003e-06,0.0059999999999999975,1.768
16951,3.6020000000000004e-06,0.005919999999999998,1.7759999999999998
16952,3.6020000000000004e-06,0.005919999999999999,1.7760000000000002
16953,3.6060000000000003e-06,0.005839999999999998,1.784
16954,3.6060000000000003e-06,0.005839999999999998,1.784
16955,3.608e-06,0.005759999999999999,1.7919999999999998
16956,3.6120000000000003e-06,0.005919999999999998,1.7920000000000003
16957,3.6120000000000003e-06,0.006239999999999998,1.7919999999999998
16958,3.616e-06,0.006079999999999998,1.7920000000000003
16959,3.6180000000000003e-06,0.005799999999999998,1.7920000000000003
16960,3.6180000000000003e-06,0.005999999999999998,1.8
16961,3.6220000000000002e-06,0.006279999999999998,1.8
16962,3.6240000000000004e-06,0.006079999999999998,1.8
16963,3.6240000000000004e-06,0.005999999999999998,1.8
16964,3.6280000000000002e-06,0.005999999999999998,1.8080000000000003
16965,3.6300000000000004e-06,0.005999999999999998,1.8080000000000003
16966,3.6300000000000004e-06,0.0056399999999999974,1.816
16967,3.6340000000000003e-06,0.005559999999999998,1.8240000000000003
16968,3.6360000000000004e-06,0.005519999999999999,1.832
16969,3.6360000000000004e-06,0.005559999999999998,1.832
16970,3.6400000000000003e-06,0.005519999999999998,1.832
16971,3.6400000000000003e-06,0.005439999999999999,1.832
16972,3.642e-06,0.0056399999999999974,1.8399999999999999
16973,3.6460000000000003e-06,0.005919999999999997,1.8399999999999999
16974,3.6460000000000003e-06,0.005919999999999998,1.8399999999999999
16975,3.65e-06,0.005879999999999998,1.8399999999999999
16976,3.6520000000000004e-06,0.006079999999999999,1.8400000000000003
16977,3.6520000000000004e-06,0.006079999999999998,1.8400000000000003
16978,3.6560000000000002e-06,0.0063199999999999975,1.8400000000000003
16979,3.6580000000000004e-06,0.0063199999999999975,1.8400000000000003
16980,3.6580000000000004e-06,0.006359999999999999,1.8400000000000003
