Time (s),Channel 1 (V),Channel 2 (V)
-0.002254918257713249,-0.4505427236970495,-10.34459685930334
-0.002254288257713249,-0.4495429727620316,-10.34824303669002
-0.002253658257713249,-0.450209473385377,-10.33365832714332
-0.002253028257713249,-0.450209473385377,-10.3117812628233
-0.002252398257713249,-0.4498762230737043,-10.27896566634325
-0.002251768257713249,-0.4478767212036673,-10.23885771508984
-0.002251138257713249,-0.4458772193336322,-10.2060421186098
-0.002250508257713249,-0.4468769702686502,-10.14770328042305
-0.002249878257713249,-0.4458772193336326,-10.10759532916967
-0.002249248257713249,-0.4462104696453049,-10.05654884575624
-0.002248618257713249,-0.4445442180869412,-10.02373324927617
-0.002247988257713249,-0.4438777174635961,-9.983625298022798
-0.002247358257713249,-0.4435444671519234,-9.93987116938273
-0.002246728257713249,-0.4428779665285779,-9.896117040742643
-0.002246098257713249,-0.4425447162169053,-9.848716734715925
-0.002245468257713249,-0.4425447162169053,-9.804962606075859
-0.002244838257713249,-0.4422114659052328,-9.761208477435812
-0.002244208257713249,-0.4422114659052326,-9.717454348795727
-0.002243578257713249,-0.4422114659052326,-9.670054042768987
-0.002242948257713249,-0.4418782155935599,-9.622653736742249
-0.002242318257713249,-0.4418782155935599,-9.575253430715509
-0.002241688257713249,-0.4442109677752689,-9.542437834235496
-0.002241058257713249,-0.4445442180869414,-9.619007559355577
-0.002240428257713249,-0.4448774683986141,-9.742977590502433
-0.002239798257713249,-0.4465437199569767,-9.86694762164923
-0.002239168257713249,-0.4475434708919956,-9.969040588476108
-0.002238538257713249,-0.4482099715153409,-10.06748737791626
-0.002237908257713249,-0.448876472138686,-10.14041092564967
-0.002237278257713249,-0.449209722450359,-10.21698065076982
-0.002236648257713249,-0.4495429727620316,-10.2607347794099
-0.002236018257713249,-0.4495429727620316,-10.30084273066328
-0.002235388257713249,-0.4495429727620316,-10.32271979498331
-0.002234758257713249,-0.4495429727620316,-10.33365832714332
-0.002234128257713249,-0.4498762230737043,-10.33365832714333
-0.002233498257713249,-0.4495429727620316,-10.32271979498331
-0.002232868257713249,-0.4495429727620316,-10.29719655327662
-0.002232238257713249,-0.4485432218270136,-10.26438095679656
-0.002231608257713249,-0.4468769702686499,-10.22427300554314
-0.002230978257713249,-0.4462104696453049,-10.1805188769031
-0.002230348257713249,-0.4462104696453049,-10.11853386132967
-0.002229718257713249,-0.4445442180869422,-10.08571826484963
-0.002229088257713249,-0.4448774683986141,-10.04196413620955
-0.002228458257713249,-0.4435444671519234,-10.01644089450285
-0.002227828257713249,-0.4438777174635959,-9.96904058847613
-0.002227198257713249,-0.4435444671519234,-9.921640282449371
-0.002226568257713249,-0.4432112168402508,-9.87423997642261
-0.002225938257713249,-0.4435444671519234,-9.826839670395893
-0.002225308257713249,-0.442877966528578,-9.779439364369154
