"Time","Ig:Measured current","Iout:Measured current","Vout:Measured voltage","V_Isense:Measured voltage"
0.0030196384010632914,2.5780841151792946,1.843692948292343,9.8330290575591626,0.12890420575896475
0.0030208373832258727,3.0885914766518017,1.8473954734111966,9.8527758581930485,0.15442957383259009
0.0030220363653884539,3.5958970929122227,1.8529877974717208,9.882601586515845,0.17979485464561115
0.0030232353475510352,4.0993762281289561,1.8604496910310289,9.9223983521654873,0.20496881140644782
0.0030236057613490471,4.2540514005699883,1.8631295290936776,9.9366908218329471,0.21270257002849943
0.003023605761349133,0,1.8631295290943191,9.9366908218363683,0
0.0030239524886190826,0,1.8656196110018963,9.949971258676781,0
0.0030239524886191685,0,1.8656196110024883,9.9499712586799376,0
0.003025138790692133,0,1.8726178317379936,9.9872951026026318,0
0.0030263250927650975,0,1.8772619175208081,10.012063560110976,0
0.0030275113948380621,0,1.8795546823186633,10.024291639032871,0
0.0030286976969110266,0,1.8795018489658997,10.024009861151464,0
0.0030298839989839912,0,1.8771120491634687,10.011264262205167,0
0.0030310703010569557,0,1.8723968234789321,9.9861163918876379,0
0.0030316139541782419,0,1.8694627682066378,9.9704680971020689,0
0.0030316139541783278,0,1.8694627682061364,9.9704680970993937,0
0.0030329073885754093,0,1.8619216831502314,9.9302489768012343,0
0.0030339116658903978,0,1.8560874500614157,9.8991330669942172,0
0.0030339116658904836,0,1.8560874500609175,9.8991330669915598,0
0.003034258369249059,0,1.8540775648314698,9.8884136791011716,0
0.0030342583692491449,0,1.854077564830972,9.8884136790985178,0
0.0030354573540228979,0.51683686910324134,1.8481105547382599,9.8565896252707201,0.025841843455162068
0.0030366563387966504,1.0337270755054448,1.8440989402535064,9.8351943480187014,0.051686353775272247
0.0030378553235704034,1.5500020883446004,1.8420343416477991,9.8241831554549286,0.077500104417230029
0.0030390543083441564,2.065002135576421,1.8419060092534374,9.8234987160183334,0.10325010677882106
0.0030402532931179094,2.5780762039743417,1.8437008234639345,9.8330710584743173,0.12890381019871708
0.003041452277891662,3.0885820391295216,1.8474032947340162,9.8528175719147537,0.15442910195647608
0.003042651262665415,3.5958861454508422,1.8529955635796227,9.8826430057579877,0.17979430727254211
0.003043850247439168,4.0993637861649077,1.8604574005779053,9.922439469748829,0.2049681893082454
0.0030442206403347694,4.2540294475365732,1.8631370586863927,9.9367309796607604,0.21270147237682868
0.0030442206403348561,0,1.8631370586870406,9.9367309796642171,0
0.0030445673676047923,0,1.8656271082666531,9.9500112440888167,0
0.003044567367604879,0,1.8656271082672506,9.9500112440920034,0
0.0030457536696875034,0,1.8726252127018124,9.9873344677429987,0
0.0030469399717701277,0,1.8772691733978966,10.012102258122114,0
0.0030481262738527521,0,1.8795618045124547,10.024329624066425,0
0.0030493125759353764,0,1.8795088290781896,10.024047088417012,0
0.0030504988780180008,0,1.8771188790035556,10.011300688018963,0
0.0030516851801006251,0,1.8724034950727575,9.9861519737213733,0
0.0030522287613178965,0,1.8694697847990285,9.9705055189281513,0
0.0030522287613179832,0,1.8694697847985218,9.9705055189254495,0
0.003053522195715514,0,1.8619286714362993,9.9302862476602627,0
0.0030545265447661277,0,1.8560940003623116,9.8991680019323294,0
0.0030545265447662145,0,1.8560940003618089,9.8991680019296471,0
0.0030548732481250852,0,1.8540841080375827,9.8884485762004406,0
0.0030548732481251719,0,1.85408410803708,9.8884485761977601,0
0.0030560722328027024,0.51683461333091085,1.8481170697254941,9.8566243718693016,0.025841730666545545
0.0030572712174802333,1.0337225821114686,1.8441054185676307,9.8352288990273635,0.051686129105573436
0.0030584702021577638,1.549995378354351,1.8420407749408709,9.8242174663513122,0.077499768917717551
0.0030596691868352947,2.0649932328279599,1.8419123892935176,9.8235327428987613,0.103249661641398
0.0030608681715128252,2.578065135056419,1.8437071421447944,9.8331047581055699,0.12890325675282097
0.0030620671561903557,3.088568833319576,1.8474095440848461,9.8528509017858461,0.1544284416659788
0.0030632661408678866,3.5958708346530002,1.8530017357747393,9.8826759241319433,0.17979354173265003
0.0030644651255454171,4.0993464048479868,1.8604634879464617,9.9224719357144622,0.20496732024239936
0.0030648355192121899,4.2540117679095344,1.8631431243088272,9.9367633296470785,0.21270058839547673
0.0030648355192122766,0,1.8631431243094754,9.9367633296505353,0
0.0030651822464822565,0,1.8656331478525083,9.9500434552133772,0
0.0030651822464823433,0,1.8656331478531056,9.950043455216564,0
0.0030663685485646098,0,1.8726311585777888,9.9873661790815405,0
0.003067554850646876,0,1.8772750185186045,10.012133432099224,0
0.0030687411527291425,0,1.879567541984827,10.024360223919077,0
0.0030699274548114091,0,1.8795144521687654,10.024077078233416,0
0.0030711137568936752,0,1.8771243811457661,10.011330032777419,0
0.0030723000589759418,0,1.8724088698742087,9.9861806393291133,0
0.0030728435823278687,0,1.86947543724001,9.9705356652800532,0
0.0030728435823279563,0,1.8694754372394984,9.9705356652773247,0
0.0030741370167254472,0,1.8619343010765537,9.9303162724082856,0
0.0030751414235559876,0,1.8560992772195948,9.8991961451711727,0
0.0030751414235560752,0,1.8560992772190867,9.899196145168462,0
0.003075488126915148,0,1.8540893791795847,9.8884766889577858,0
0.0030754881269152356,0,1.8540893791790771,9.8884766889550786,0
0.0030766871115152639,0.51683279610907229,1.8481223181345947,9.8566523633845051,0.025841639805453617
0.0030778860961152921,1.0337189622897927,1.8441106374332308,9.8352567329772302,0.051685948114489635
0.0030790850807153203,1.5499899728706359,1.8420459575379962,9.8242451068693128,0.077499498643531797
0.0030802840653153486,2.0649860608858548,1.8419175289906438,9.8235601546167661,0.10324930304429275
0.0030814830499153768,2.5780562180754778,1.843712232411667,9.8331319061955575,0.1289028109037739
0.0030826820345154055,3.0885581948853122,1.8474145785003038,9.8528777520016195,0.15442790974426562
0.0030838810191154338,3.5958585004669406,1.8530067080345312,9.8827024428508334,0.17979292502334704
0.003085080003715462,4.0993324026777236,1.8604683918710707,9.9224980899790438,0.2049666201338862
0.0030854503980026716,4.2539975250834487,1.8631480107088865,9.9367893904473945,0.21269987625417244
0.0030854503980027592,0,1.8631480107095411,9.9367893904508851,0
0.0030857971252726971,0,1.8656380132769186,9.9500694041435658,0
0.0030857971252727847,0,1.8656380132775221,9.9500694041467845,0
0.0030869834273547646,0,1.8726359485095561,9.987391725384299,0
0.0030881697294367441,0,1.8772797272820316,10.012158545504169,0
0.003089356031518724,0,1.8795721640269343,10.024384874810316,0
0.0030905423336007039,0,1.8795189820651519,10.02410123768081,0
0.0030917286356826833,0,1.8771288136064772,10.011353672567878,0
0.0030929149377646632,0,1.8724131997496063,9.9862037319979002,0
0.0030934584145007175,0,1.8694799907848729,9.970559950852655,0
0.0030934584145008051,0,1.8694799907843613,9.9705599508499265,0
0.003094751848898306,0,1.8619388362531575,9.9303404600168399,0
0.0030957563022742576,0,1.8561035282051681,9.8992188170942299,0
0.0030957563022743452,0,1.8561035282046601,9.899218817091521,0
0.0030961030056335394,0,1.854093625561227,9.8884993363265448,0
0.003096103005633627,0,1.8540936255607194,9.8884993363238376,0
0.0030973019901712221,0.51683133217351396,1.8481265462028269,9.8566749130817435,0.0258415666086757
0.0030985009747088173,1.0337160461980166,1.8441148417015034,9.8352791557413521,0.05168580230990083
0.0030996999592464124,1.5499856182675629,1.8420501325887413,9.8242673738066202,0.077499280913378155
0.003100898943784007,2.0649802832417494,1.8419216694815757,9.8235822372350707,0.10324901416208748
0.0031020979283216022,2.5780490346457139,1.8437163330820836,9.8331537764377792,0.12890245173228571
0.0031032969128591973,3.0885496246701343,1.8474186341773846,9.852899382279384,0.15442748123350672
0.0031044958973967924,3.5958485641712312,1.8530107136396399,9.8827238060780793,0.17979242820856156
0.0031056948819343875,4.0993211226707658,1.8604723424260539,9.9225191596056206,0.2049660561335383
0.0031060652767204112,4.2539860507865734,1.8631519471387119,9.9368103847397968,0.21269930253932867
0.0031060652767204997,0,1.8631519471393729,9.9368103847433229,0
0.0031064120039904814,0,1.8656419328090603,9.950090308314989,0
0.0031064120039905698,0,1.8656419328096703,9.9500903083182415,0
0.0031075983060723207,0,1.8726398072239141,9.9874123051942085,0
0.0031087846081540712,0,1.8772835206063267,10.012178776567076,0
0.0031099709102358221,0,1.87957588748775,10.024404733268,0
0.0031111572123175726,0,1.8795226312926561,10.024120700227499,0
0.0031123435143993235,0,1.8771323843391488,10.01137271647546,0
0.003113529816481074,0,1.8724166878389623,9.9862223351411323,0
0.0031140732556631371,0,1.8694836590670898,9.9705795150244789,0
0.0031140732556632256,0,1.8694836590665729,9.970579515021722,0
0.0031153666900606918,0,1.8619424897383636,9.9303599452712721,0
0.0031163711809355679,0,1.8561069527340588,9.8992370812483141,0
0.0031163711809356564,0,1.8561069527335459,9.8992370812455786,0
0.003116717884294982,0,1.854097046381062,9.8885175806989967,0
0.0031167178842950705,0,1.8540970463805493,9.8885175806962629,0
0.0031179168687823669,0.516830152848057,1.8481299522696717,9.856693078771583,0.025841507642402853
0.0031191158532696628,1.0337136970363581,1.8441182285954718,9.8352972191758496,0.051685684851817904
0.0031203148377569592,1.549982110261847,1.842053495945513,9.8242853117094029,0.077499105513092359
0.0031215138222442551,2.0649756288545951,1.8419250049974769,9.8236000266532102,0.10324878144272975
0.0031227128067315515,2.5780432477778006,1.8437196365191622,9.8331713947688648,0.12890216238889005
0.0031239117912188474,3.0885427206277902,1.8474219013684854,9.8529168072985893,0.15442713603138952
0.0031251107757061438,3.5958405596340186,1.8530139404934813,9.8827410159652338,0.17979202798170094
0.0031263097601934397,4.0993120356590671,1.8604755249323013,9.9225361329722741,0.20496560178295337
0.0031266801553820503,4.2539768075697584,1.8631551182715032,9.9368272974480174,0.21269884037848794
0.0031266801553821388,0,1.8631551182721644,9.9368272974515435,0
0.0031270268826521196,0,1.8656450903294024,9.9501071484234789,0
0.003127026882652208,0,1.8656450903300117,9.9501071484267296,0
0.0031282131847337729,0,1.8726429157515279,9.987428884008148,0
0.0031293994868153378,0,1.8772865764578537,10.012195074441886,0
0.0031305857888969022,0,1.8795788870594663,10.02442073098382,0
0.0031317720909784671,0,1.8795255710642826,10.024136379009507,0
0.0031329583930600319,0,1.8771352608776588,10.01138805801418,0
0.0031341446951415968,0,1.8724194978023898,9.9862373216127462,0
0.0031346881040714191,0,1.8694866141899573,9.9705952756797718,0
0.0031346881040715084,0,1.8694866141894353,9.9705952756769882,0
0.003135981538468966,0,1.8619454329408285,9.9303756423510858,0
0.0031369860595509402,0,1.8561097115006628,9.8992517946702012,0
0.0031369860595510295,0,1.8561097115001446,9.8992517946674372,0
0.0031373327629105057,0,1.854099802159427,9.8885322781836109,0
0.003137332762910595,0,1.8540998021589095,9.8885322781808505,0
0.003138531747357373,0.51682920279622679,1.8481326961631663,9.8567077128702199,0.02584146013981134
0.003139730731804151,1.0337118045771454,1.8441209570434878,9.8353117708986009,0.05168559022885727
0.003140929716250929,1.5499792842504068,1.8420562054322049,9.8242997623050936,0.077498964212520338
0.003142128700697707,2.0649718793306793,1.8419276920558558,9.8236143576312305,0.10324859396653396
0.003143327685144485,2.5780385859396451,1.843722297735183,9.8331855879209762,0.12890192929698227
0.0031445266695912634,3.0885371588060027,1.8474245333851376,9.8529308447207331,0.15442685794030014
0.0031457256540380414,3.5958341112654675,1.8530165400148748,9.8827548800793323,0.1797917055632734
0.0031469246384848194,4.0993047152607689,1.8604780887277585,9.9225498065480462,0.20496523576303846
0.0031472950339987817,4.253969361763982,1.8631576729123145,9.9368409221990106,0.21269846808819912
0.003147295033998871,0,1.8631576729129824,9.9368409222025722,0
0.0031476417612688531,0,1.8656476340046453,9.9501207146914421,0
0.0031476417612689425,0,1.8656476340052608,9.9501207146947248,0
0.0031488280633503551,0,1.8726454199602887,9.9874422397882068,0
0.0031500143654317682,0,1.8772890382328391,10.012208203908475,0
0.0031512006675131808,0,1.8795813034975413,10.024433618653553,0
0.0031523869695945935,0,1.8795279393295321,10.024149009757505,0
0.0031535732716760061,0,1.8771375782044559,10.011400417090432,0
0.0031547595737574192,0,1.8724217614984631,9.9862493946584703,0
0.0031553029583171422,0,1.8694889948225,9.9706079723866665,0
0.0031553029583172316,0,1.8694889948219782,9.970607972383883,0
0.0031565963927146813,0,1.8619478039703612,9.930388287841927,0
0.0031576009381304223,0,1.8561119339545358,9.8992636477575235,0
0.0031576009381305116,0,1.8561119339540175,9.8992636477547595,0
0.0031579476414900286,0,1.8541020222064546,9.8885441184344245,0
0.0031579476414901188,0,1.8541020222059317,9.8885441184316356,0
0.0031591466259042566,0.51682843743782259,1.8481349066357708,9.8567195020574445,0.025841421871891132
0.0031603456103183949,1.0337102800186801,1.8441231550732595,9.8353234937240508,0.051685514000934012
0.0031615445947325328,1.5499770076255648,1.842058388186794,9.824311403662902,0.077498850381278239
0.0031627435791466707,2.0649688587274486,1.8419298567422691,9.8236259026254356,0.10324844293637243
0.003163942563560809,2.5780348303792842,1.8437244416030809,9.8331970218830982,0.12890174151896422
0.0031651415479749469,3.0885326782220028,1.8474266537301254,9.8529421532273354,0.15442663391110015
0.0031663405323890848,3.5958289164825179,1.8530186341817991,9.8827660489695948,0.1797914458241259
0.0031675395168032231,4.0992988179737209,1.8604801541139977,9.9225608219413211,0.20496494089868605
0.0031679099125774593,4.2539633626862905,1.8631597309099264,9.9368518981862746,0.21269816813431452
0.0031679099125775496,0,1.8631597309106003,9.9368518981898681,0
0.0031682566398475308,0,1.8656496831676095,9.9501316435605833,0
0.003168256639847621,0,1.8656496831682312,9.9501316435638998,0
0.0031694429419289153,0,1.8726474373264552,9.9874529990744279,0
0.0031706292440102091,0,1.8772910214117804,10.012218780862829,0
0.0031718155460915033,0,1.8795832501505205,10.024444000802776,0
0.0031730018481727976,0,1.879529847171967,10.024159184917158,0
0.0031741881502540914,0,1.8771394450083914,10.011410373378087,0
0.0031753744523353856,0,1.872423585095043,9.9862591205068956,0
0.0031759178172613514,0,1.8694909126300163,9.970618200693421,0
0.0031759178172614416,0,1.8694909126294896,9.9706182006906108,0
0.0031772112516588852,0,1.861949714041808,9.9303984748896426,0
0.0031782158166790949,0,1.8561137243263908,9.8992731964074174,0
0.0031782158166791851,0,1.8561137243258674,9.8992731964046268,0
0.003178562520038771,0,1.8541038106391809,9.8885536567422978,0
0.0031785625200388612,0,1.8541038106386578,9.8885536567395089,0
0.0031797615044267028,0.51682782087701262,1.8481366873555154,9.856728999229416,0.025841391043850633
0.0031809604888145444,1.0337090518581189,1.8441249257692693,9.8353329374361032,0.051685452592905946
0.0031821594732023861,1.5499751736120324,1.8420601465773681,9.8243207817459623,0.077498758680601632
0.0031833584575902277,2.0649664253765012,1.8419316005774129,9.8236352030795349,0.10324832126882506
0.0031845574419780693,2.5780318049583064,1.8437261686671595,9.8332062328915182,0.12890159024791534
0.003185756426365911,3.0885290687332634,1.8474283618445182,9.8529512631707643,0.15442645343666317
0.0031869554107537526,3.5958247316462226,1.8530203212075516,9.8827750464402744,0.17979123658231114
0.0031881543951415943,4.0992940672110674,1.8604818179544753,9.9225696957572023,0.20496470336055339
0.0031885247911263674,4.2539585302830014,1.8631613888046903,9.9368607402916815,0.21269792651415009
0.0031885247911264585,0,1.8631613888053709,9.9368607402953106,0
0.003188871518396441,0,1.8656513339457199,9.9501404477105062,0
0.0031888715183965321,0,1.8656513339463474,9.9501404477138529,0
0.0031900578204777288,0,1.8726490624908618,9.9874616666179303,0
0.0031912441225589259,0,1.8772926190367865,10.012227301529528,0
0.0031924304246401226,0,1.8795848183520683,10.024452364544365,0
0.0031936167267213192,0,1.8795313841096251,10.024167381918,0
0.0031948030288025159,0,1.8771409488873434,10.011418394065831,0
0.003195989330883713,0,1.8724250541680809,9.9862669555630976,0
0.0031965326799937559,0,1.8694924575948715,9.9706264405059812,0
0.003196532679993847,0,1.8694924575943392,9.9706264405031426,0
0.0031978261143912859,0,1.8619512527745699,9.9304066814643726,0
0.0031988306952037918,0,1.8561151666352296,9.8992808887212238,0
0.0031988306952038829,0,1.8561151666347011,9.8992808887184065,0
0.0031991773985635681,0,1.8541052513856187,9.8885613407232995,0
0.0031991773985636592,0,1.8541052513850911,9.8885613407204858,0
0.0032003763829303177,0.51682732418129795,1.848138121888431,9.8567366500716318,0.025841366209064898
0.0032015753672969766,1.033708062463276,1.8441263522271472,9.8353405452114515,0.051685403123163803
0.0032027743516636351,1.549973696147616,1.8420615631220927,9.8243283366511616,0.077498684807380813
0.0032039733360302936,2.0649644650913839,1.8419330053964118,9.8236426954475302,0.1032482232545692
0.0032051723203969521,2.5780293677070261,1.8437275599755401,9.8332136532028809,0.1289014683853513
0.003206371304763611,3.0885261609623722,1.8474297378872047,9.8529586020650921,0.15442630804811863
0.0032075702891302695,3.5958213603806346,1.8530216802614237,9.8827822947275923,0.17979106801903175
0.003208769273496928,4.0992902400404088,1.8604831583305066,9.9225768444293685,0.20496451200202045
0.003209139669652254,4.2539546377376078,1.86316272439797,9.9368678634558396,0.2126977318868804
0.003209139669652345,0,1.8631627243986504,9.9368678634594687,0
0.0032094863969223276,0,1.8656526638062936,9.9501475403002324,0
0.0032094863969224187,0,1.8656526638069211,9.9501475403035791,0
0.0032106726990035351,0,1.8726503717186764,9.9874686491662743,0
0.0032118590010846515,0,1.8772939060805121,10.012234165762731,0
0.003213045303165768,0,1.8795860816939138,10.02445910236754,0
0.0032142316052468844,0,1.879532622266942,10.02417398542369,0
0.0032154179073280009,0,1.8771421604142295,10.011424855542558,0
0.0032166042094091173,0,1.8724262376569838,9.986273267503913,0
0.0032171475457786819,0,1.8694937022185436,9.9706330784988992,0
0.0032171475457787729,0,1.8694937022180114,9.9706330784960606,0
0.0032184409801762079,0,1.8619524923776698,9.930413292680905,0
0.0032194455737102369,0,1.8561163285634676,9.899287085671828,0
0.0032194455737103288,0,1.8561163285629345,9.8992870856689841,0
0.00321979227707006,0,1.8541064120553783,9.8885675309620176,0
0.0032197922770701519,0,1.8541064120548456,9.8885675309591772,0
0.0032209912614197464,0.51682692404218766,1.8481392775525523,9.8567428136136126,0.025841346202109386
0.0032221902457693413,1.0337072654047172,1.8441275013859926,9.8353466740586271,0.051685363270235866
0.0032233892301189357,1.5499725058991904,1.8420627042948743,9.8243344229059968,0.077498625294959531
0.0032245882144685302,2.0649628858815943,1.8419341371229194,9.8236487313222369,0.10324814429407972
0.0032257871988181251,2.5780274042522997,1.8437286808178617,9.8332196310285962,0.128901370212615
0.0032269861831677195,3.0885238184560637,1.8474308464314499,9.8529645143010658,0.15442619092280319
0.0032281851675173144,3.5958186444820264,1.8530227751194452,9.882788133970374,0.17979093222410134
0.0032293841518669089,4.0992871568637144,1.8604842381416218,9.9225826034219828,0.20496435784318573
0.0032297545481588452,4.2539515015664673,1.8631638003502042,9.9368736018677559,0.21269757507832338
0.0032297545481589371,0,1.863163800350891,9.9368736018714188,0
0.0032301012754288741,0,1.8656537351395901,9.9501532540778133,0
0.0032301012754289661,0,1.8656537351402238,9.9501532540811937,0
0.0032312875775100192,0,1.8726514264290905,9.9874742742884823,0
0.0032324738795910728,0,1.8772949429182888,10.012239695564206,0
0.0032336601816721259,0,1.8795870994363244,10.024464530327064,0
0.003234846483753179,0,1.8795336197195702,10.024179305171041,0
0.0032360327858342326,0,1.8771431364122626,10.011430060865401,0
0.0032372190879152857,0,1.872427191066506,9.9862783523546987,0
0.0032377624140205122,0,1.8694947048815542,9.9706384260349559,0
0.0032377624140206042,0,1.8694947048810171,9.9706384260320906,0
0.0032390558484180604,0,1.8619534909959847,9.9304186186452519,0
0.0032400604522000733,0,1.8561172646096185,9.8992920779179645,0
0.0032400604522001652,0,1.8561172646090851,9.8992920779151206,0
0.0032404071555598856,0,1.8541073470879836,9.8885725178025794,0
0.0032404071555599775,0,1.8541073470874512,9.888572517799739,0
0.003241606139895826,0.51682660169137107,1.8481402085526304,9.8567477789473621,0.025841330084568556
0.0032428051242316745,1.0337066232968348,1.8441284271454363,9.8353516114423272,0.051685331164841745
0.0032440041085675226,1.549971547038782,1.842063623620767,9.8243393259774248,0.077498577351939102
0.0032452030929033711,2.0649616136751292,1.8419350488389208,9.8236535938075775,0.10324808068375646
0.0032464020772392196,2.5780258224993173,1.8437295837655956,9.8332244467498438,0.12890129112496587
0.0032476010615750681,3.0885219313403121,1.8474317394718911,9.8529692771834192,0.15442609656701561
0.0032488000459109166,3.5958164565626052,1.8530236571343073,9.8827928380496388,0.17979082282813028
0.0032499990302467647,4.0992846730662134,1.8604851080347447,9.9225872428519715,0.20496423365331068
0.003250369426647698,4.2539489746362813,1.8631646671267297,9.9368782246758922,0.21269744873181406
0.0032503694266477908,0,1.8631646671274233,9.9368782246795906,0
0.0032507161539177725,0,1.8656545981952073,9.9501578570411056,0
0.0032507161539178653,0,1.8656545981958468,9.9501578570445162,0
0.0032519024559988698,0,1.8726522760916211,9.9874788058219792,0
0.0032530887580798744,0,1.8772957781809427,10.012244150298361,0
0.0032542750601608785,0,1.8795879193140872,10.024468903008465,0
0.003255461362241883,0,1.8795344232502362,10.024183590667926,0
0.0032566476643228876,0,1.8771439226574791,10.011434254173222,0
0.0032578339664038922,0,1.872427959112811,9.9862824486016581,0
0.0032583772842393723,0,1.8694955126105672,9.9706427339230252,0
0.0032583772842394651,0,1.869495512610025,9.9706427339201333,0
0.003259670718636894,0,1.8619542954669159,9.930422909156885,0
0.0032606753306773789,0,1.8561180186567787,9.8992960995028199,0
0.0032606753306774717,0,1.85611801865624,9.8992960994999475,0
0.0032610220340372679,0,1.8541081003181705,9.8885765350302428,0
0.0032610220340373607,0,1.854108100317633,9.8885765350273758,0
0.0032622210183621317,0.51682634201490152,1.8481409585343631,9.8567517788499366,0.025841317100745078
0.0032634200026869027,1.0337061060333341,1.844129172905498,9.8353555888293229,0.051685305301666706
0.0032646189870116737,1.5499707746086129,1.8420643641981715,9.8243432757235816,0.077498538730430652
0.0032658179713364447,2.0649605888224412,1.8419357832860359,9.8236575108588582,0.10324802944112206
0.0032670169556612157,2.57802454828491,1.8437303111492609,9.833228326129392,0.12890122741424551
0.0032682159399859867,3.0885204111344984,1.8474324588745346,9.8529731139975176,0.15442602055672494
0.0032694149243107577,3.5958146940380717,1.8530243676550637,9.8827966274936738,0.1797907347019036
0.0032706139086355287,4.0992826721908866,1.8604858087905729,9.9225909802163894,0.20496413360954435
0.0032709843051261858,4.2539469398153678,1.8631653653862636,9.9368819487267395,0.21269734699076839
0.0032709843051262786,0,1.8631653653869571,9.9368819487304378,0
0.0032713310323962152,0,1.8656552934575772,9.9501615651070789,0
0.003271331032396308,0,1.8656552934582167,9.9501615651104895,0
0.0032725173344772696,0,1.8726529605679614,9.9874824563624607,0
0.0032737036365582308,0,1.8772964510602046,10.012247738987758,0
0.0032748899386391924,0,1.8795885798027547,10.024472425614691,0
0.0032760762407201536,0,1.8795350705731653,10.024187043056882,0
0.0032772625428011152,0,1.8771445560587354,10.011437632313255,0
0.0032784488448820764,0,1.8724285778565091,9.986285748568049,0
0.0032789921560572276,0,1.8694961633139604,9.9706462043411221,0
0.0032789921560573204,0,1.8694961633134182,9.9706462043382302,0
0.0032802855904547723,0,1.8619549435453508,9.9304263655752045,0
0.0032812902091446344,0,1.856118626134966,9.8992993393864861,0
0.0032812902091447281,0,1.8561186261344225,9.8992993393835871,0
0.0032816369125045477,0,1.8541087071384026,9.8885797714048138,0
0.0032816369125046414,0,1.8541087071378599,9.8885797714019201,0
0.0032828358968204933,0.5168261328155257,1.8481415627375406,9.8567550012668832,0.025841306640776288
0.0032840348811363448,1.0337056893178818,1.8441297737075921,9.835358793107158,0.051685284465894092
0.0032852338654521967,1.5499701523269749,1.842064960825005,9.8243464577333608,0.077498507616348744
0.0032864328497680486,2.0649597631853513,1.8419363749741904,9.8236606665290154,0.10324798815926757
0.0032876318340839005,2.5780235217581935,1.8437308971469752,9.8332314514505352,0.12890117608790969
0.003288830818399752,3.0885191864333237,1.8474330384426074,9.8529762050272396,0.1544259593216662
0.0032900298027156039,3.595813274121201,1.8530249400677521,9.8827996803613445,0.17979066370606006
0.0032912287870314558,4.0992810602549232,1.8604863733364922,9.9225939911279593,0.20496405301274617
0.0032915991835934799,4.2539453001495806,1.8631659279142752,9.9368849488761342,0.21269726500747904
0.0032915991835935736,0,1.8631659279149753,9.9368849488798681,0
0.0032919459108635553,0,1.8656558535711818,9.9501645523796363,0
0.0032919459108636489,0,1.8656558535718273,9.9501645523830788,0
0.0032931322129445772,0,1.8726535119906156,9.9874853972832831,0
0.0032943185150255058,0,1.8772969931385104,10.012250630072055,0
0.003295504817106434,0,1.8795891118974473,10.024475263453052,0
0.0032966911191873627,0,1.8795355920597818,10.024189824318837,0
0.0032978774212682909,0,1.8771450663282916,10.011440353750888,0
0.0032990637233492196,0,1.8724290763161737,9.9862884070195932,0
0.0032996070291579182,0,1.8694966875248316,9.9706490001324344,0
0.0032996070291580119,0,1.8694966875242842,9.9706490001295158,0
0.0033009004635554369,0,1.8619554656417996,9.9304291500895978,0
0.0033019050876047394,0,1.8561191155081478,9.8993019493767882,0
0.0033019050876048331,0,1.8561191155076042,9.8993019493738892,0
0.0033022517909646705,0,1.8541091959815579,9.8885823785683087,0
0.0033022517909647641,0,1.8541091959810152,9.888582378565415,0
0.0033034507752734269,0.51682596428674288,1.8481420494724654,9.8567575971864816,0.025841298214337144
0.0033046497595820897,1.0337053536163523,1.8441302577026701,9.8353613744142407,0.051685267680817618
0.0033058487438907529,1.5499696510235033,1.842065441456562,9.8243490211016642,0.077498482551175168
0.0033070477281994157,2.0649590980608776,1.8419368516272174,9.823663208678493,0.10324795490304389
0.0033082467125080785,2.5780226947991616,1.8437313692158566,9.8332339691512356,0.1289011347399581
0.0033094456968167413,3.0885181998270492,1.847433505331844,9.8529786951031681,0.15442590999135247
0.0033106446811254041,3.5958121302512396,1.8530254011926863,9.8828021396943271,0.17979060651256198
0.0033118436654340669,4.0992797616964394,1.8604868281240359,9.9225964166615253,0.20496398808482197
0.0033122140620536851,4.2539439792949798,1.8631663810769759,9.9368873657438712,0.21269719896474901
0.0033122140620537796,0,1.8631663810776824,9.9368873657476389,0
0.0033125607893237626,0,1.8656563047886721,9.9501669588729182,0
0.0033125607893238571,0,1.8656563047893235,9.9501669588763928,0
0.0033137470914047589,0,1.872653956207015,9.9874877664374129,0
0.0033149333934856607,0,1.8772974298274516,10.012252959079742,0
0.0033161196955665624,0,1.8795895405439484,10.024477549567726,0
0.0033173059976474642,0,1.8795360121607869,10.02419206485753,0
0.003318492299728366,0,1.8771454773932112,10.011442546097127,0
0.0033196786018092677,0,1.872429477867432,9.9862905486263038,0
0.0033202219032949887,0,1.8694971098201103,9.970651252373921,0
0.0033202219032950832,0,1.8694971098195579,9.9706512523709758,0
0.0033215153376925065,0,1.8619558862336185,9.930431393245966,0
0.0033225199660584029,0,1.8561195097437526,9.8993040519666806,0
0.0033225199660584974,0,1.8561195097432044,9.8993040519637567,0
0.0033228666694183513,0,1.8541095897901603,9.8885844788808548,0
0.0033228666694184459,0,1.8541095897896125,9.8885844788779327,0
0.0033240656537213186,0.51682582852171488,1.8481424415826813,9.8567596884409667,0.025841291426085745
0.0033252646380241917,1.0337050831787091,1.8441306476056833,9.8353634538969779,0.051685254158935462
0.0033264636223270644,1.5499692471786708,1.8420658286499494,9.8243510861330634,0.07749846235893354
0.0033276626066299371,2.0649585622435636,1.841937235615537,9.8236652566161968,0.10324792811217819
0.0033288615909328099,2.5780220286096243,1.8437317495112322,9.8332359973932384,0.12890110143048122
0.003330060575235683,3.0885174050273658,1.8474338814545495,9.8529807010909298,0.15442587025136831
0.0033312595595385557,3.595811208761575,1.8530257726717305,9.8828041209158961,0.17979056043807876
0.0033324585438414284,4.0992787155913133,1.8604871944977464,9.9225983706546472,0.20496393577956568
0.0033328289405074141,4.2539429152158652,1.8631667461415071,9.9368893127547047,0.21269714576079327
